timestamp [sec UTC],timestring [America/New_York],Water level [ft]
1711768500,2024-03-29 23:15:00,4.861
1711769400,2024-03-29 23:30:00,5.527
1711770300,2024-03-29 23:45:00,6.340
1711771200,2024-03-30 00:00:00,7.178
1711772100,2024-03-30 00:15:00,7.900
1711773000,2024-03-30 00:30:00,8.452
1711773900,2024-03-30 00:45:00,8.945
1711774800,2024-03-30 01:00:00,9.506
1711775700,2024-03-30 01:15:00,9.921
1711776600,2024-03-30 01:30:00,10.217
1711777500,2024-03-30 01:45:00,10.447
1711778400,2024-03-30 02:00:00,10.544
1711779300,2024-03-30 02:15:00,10.650
1711780200,2024-03-30 02:30:00,10.708
1711781100,2024-03-30 02:45:00,10.723
1711782000,2024-03-30 03:00:00,10.622
1711782900,2024-03-30 03:15:00,10.548
1711783800,2024-03-30 03:30:00,10.382
1711784700,2024-03-30 03:45:00,10.093
1711785600,2024-03-30 04:00:00,9.882
1711786500,2024-03-30 04:15:00,9.464
1711787400,2024-03-30 04:30:00,8.992
1711788300,2024-03-30 04:45:00,8.481
1711789200,2024-03-30 05:00:00,7.875
1711790100,2024-03-30 05:15:00,7.242
1711791000,2024-03-30 05:30:00,6.615
1711791900,2024-03-30 05:45:00,6.025
1711792800,2024-03-30 06:00:00,5.363
1711793700,2024-03-30 06:15:00,4.725
1711794600,2024-03-30 06:30:00,4.066
1711795500,2024-03-30 06:45:00,3.465
1711796400,2024-03-30 07:00:00,2.977
1711797300,2024-03-30 07:15:00,2.355
1711798200,2024-03-30 07:30:00,1.880
1711799100,2024-03-30 07:45:00,1.493
1711800000,2024-03-30 08:00:00,1.214
1711800900,2024-03-30 08:15:00,0.941
1711801800,2024-03-30 08:30:00,0.813
1711802700,2024-03-30 08:45:00,0.712
1711803600,2024-03-30 09:00:00,0.708
1711804500,2024-03-30 09:15:00,0.757
1711805400,2024-03-30 09:30:00,0.885
1711806300,2024-03-30 09:45:00,1.001
1711807200,2024-03-30 10:00:00,1.120
1711808100,2024-03-30 10:15:00,1.371
1711809000,2024-03-30 10:30:00,1.622
1711809900,2024-03-30 10:45:00,1.977
1711810800,2024-03-30 11:00:00,2.368
1711811700,2024-03-30 11:15:00,2.959
1711812600,2024-03-30 11:30:00,3.533
1711813500,2024-03-30 11:45:00,4.184
1711814400,2024-03-30 12:00:00,4.913
1711815300,2024-03-30 12:15:00,5.580
1711816200,2024-03-30 12:30:00,6.269
1711817100,2024-03-30 12:45:00,6.850
1711818000,2024-03-30 13:00:00,7.359
1711818900,2024-03-30 13:15:00,7.942
1711819800,2024-03-30 13:30:00,8.384
1711820700,2024-03-30 13:45:00,8.777
1711821600,2024-03-30 14:00:00,9.030
1711822500,2024-03-30 14:15:00,9.214
1711823400,2024-03-30 14:30:00,9.365
1711824300,2024-03-30 14:45:00,9.395
1711825200,2024-03-30 15:00:00,9.433
1711826100,2024-03-30 15:15:00,9.473
1711827000,2024-03-30 15:30:00,9.406
1711827900,2024-03-30 15:45:00,9.297
1711828800,2024-03-30 16:00:00,9.122
1711829700,2024-03-30 16:15:00,8.950
1711830600,2024-03-30 16:30:00,8.740
1711831500,2024-03-30 16:45:00,8.336
1711832400,2024-03-30 17:00:00,8.046
1711833300,2024-03-30 17:15:00,7.561
1711834200,2024-03-30 17:30:00,7.098
1711835100,2024-03-30 17:45:00,6.618
1711836000,2024-03-30 18:00:00,6.108
1711836900,2024-03-30 18:15:00,5.626
1711837800,2024-03-30 18:30:00,5.037
1711838700,2024-03-30 18:45:00,4.553
1711839600,2024-03-30 19:00:00,4.010
1711840500,2024-03-30 19:15:00,3.483
1711841400,2024-03-30 19:30:00,3.076
1711842300,2024-03-30 19:45:00,2.748
1711843200,2024-03-30 20:00:00,2.472
1711844100,2024-03-30 20:15:00,2.262
1711845000,2024-03-30 20:30:00,2.125
1711845900,2024-03-30 20:45:00,2.044
1711846800,2024-03-30 21:00:00,2.045
1711847700,2024-03-30 21:15:00,2.093
1711848600,2024-03-30 21:30:00,2.174
1711849500,2024-03-30 21:45:00,2.263
1711850400,2024-03-30 22:00:00,2.439
1711851300,2024-03-30 22:15:00,2.676
1711852200,2024-03-30 22:30:00,2.943
1711853100,2024-03-30 22:45:00,3.236
1711854000,2024-03-30 23:00:00,3.605
1711854900,2024-03-30 23:15:00,4.035
1711855800,2024-03-30 23:30:00,4.600
1711856700,2024-03-30 23:45:00,5.171
1711857600,2024-03-31 00:00:00,5.799
1711858500,2024-03-31 00:15:00,6.385
1711859400,2024-03-31 00:30:00,7.129
1711860300,2024-03-31 00:45:00,7.787
1711861200,2024-03-31 01:00:00,8.453
1711862100,2024-03-31 01:15:00,9.148
1711863000,2024-03-31 01:30:00,9.636
1711863900,2024-03-31 01:45:00,10.029
1711864800,2024-03-31 02:00:00,10.436
1711865700,2024-03-31 02:15:00,10.728
1711866600,2024-03-31 02:30:00,10.928
1711867500,2024-03-31 02:45:00,11.145
1711868400,2024-03-31 03:00:00,11.169
1711869300,2024-03-31 03:15:00,11.163
1711870200,2024-03-31 03:30:00,11.092
1711871100,2024-03-31 03:45:00,11.057
1711872000,2024-03-31 04:00:00,10.984
1711872900,2024-03-31 04:15:00,10.845
1711873800,2024-03-31 04:30:00,10.588
1711874700,2024-03-31 04:45:00,10.298
1711875600,2024-03-31 05:00:00,9.960
1711876500,2024-03-31 05:15:00,9.433
1711877400,2024-03-31 05:30:00,8.923
1711878300,2024-03-31 05:45:00,8.384
1711879200,2024-03-31 06:00:00,7.654
1711880100,2024-03-31 06:15:00,6.995
1711881000,2024-03-31 06:30:00,6.400
1711881900,2024-03-31 06:45:00,5.708
1711882800,2024-03-31 07:00:00,5.049
1711883700,2024-03-31 07:15:00,4.442
1711884600,2024-03-31 07:30:00,3.780
1711885500,2024-03-31 07:45:00,3.177
1711886400,2024-03-31 08:00:00,2.722
1711887300,2024-03-31 08:15:00,2.389
1711888200,2024-03-31 08:30:00,1.975
1711889100,2024-03-31 08:45:00,1.794
1711890000,2024-03-31 09:00:00,1.589
1711890900,2024-03-31 09:15:00,1.424
1711891800,2024-03-31 09:30:00,1.319
1711892700,2024-03-31 09:45:00,1.325
1711893600,2024-03-31 10:00:00,1.360
1711894500,2024-03-31 10:15:00,1.365
1711895400,2024-03-31 10:30:00,1.465
1711896300,2024-03-31 10:45:00,1.627
1711897200,2024-03-31 11:00:00,1.861
1711898100,2024-03-31 11:15:00,2.117
1711899000,2024-03-31 11:30:00,2.572
1711899900,2024-03-31 11:45:00,3.022
1711900800,2024-03-31 12:00:00,3.485
1711901700,2024-03-31 12:15:00,4.089
1711902600,2024-03-31 12:30:00,4.563
1711903500,2024-03-31 12:45:00,5.252
1711904400,2024-03-31 13:00:00,5.834
1711905300,2024-03-31 13:15:00,6.444
1711906200,2024-03-31 13:30:00,7.110
1711907100,2024-03-31 13:45:00,7.639
1711908000,2024-03-31 14:00:00,8.127
1711908900,2024-03-31 14:15:00,8.499
1711909800,2024-03-31 14:30:00,8.852
1711910700,2024-03-31 14:45:00,9.179
1711911600,2024-03-31 15:00:00,9.359
1711912500,2024-03-31 15:15:00,9.463
1711913400,2024-03-31 15:30:00,9.547
1711914300,2024-03-31 15:45:00,9.765
1711915200,2024-03-31 16:00:00,9.721
1711916100,2024-03-31 16:15:00,9.675
1711917000,2024-03-31 16:30:00,9.609
1711917900,2024-03-31 16:45:00,9.549
1711918800,2024-03-31 17:00:00,9.386
1711919700,2024-03-31 17:15:00,8.988
1711920600,2024-03-31 17:30:00,8.701
1711921500,2024-03-31 17:45:00,8.243
1711922400,2024-03-31 18:00:00,7.655
1711923300,2024-03-31 18:15:00,7.285
1711924200,2024-03-31 18:30:00,6.754
1711925100,2024-03-31 18:45:00,6.114
1711926000,2024-03-31 19:00:00,5.529
1711926900,2024-03-31 19:15:00,5.082
1711927800,2024-03-31 19:30:00,4.604
1711928700,2024-03-31 19:45:00,4.177
1711929600,2024-03-31 20:00:00,3.723
1711930500,2024-03-31 20:15:00,3.321
1711931400,2024-03-31 20:30:00,2.915
1711932300,2024-03-31 20:45:00,2.561
1711933200,2024-03-31 21:00:00,2.281
1711934100,2024-03-31 21:15:00,2.087
1711935000,2024-03-31 21:30:00,1.984
1711935900,2024-03-31 21:45:00,1.944
1711936800,2024-03-31 22:00:00,1.897
1711937700,2024-03-31 22:15:00,1.965
1711938600,2024-03-31 22:30:00,2.034
1711939500,2024-03-31 22:45:00,2.264
1711940400,2024-03-31 23:00:00,2.523
1711941300,2024-03-31 23:15:00,2.796
1711942200,2024-03-31 23:30:00,3.189
1711943100,2024-03-31 23:45:00,3.500
1711944000,2024-04-01 00:00:00,3.961
1711944900,2024-04-01 00:15:00,4.396
1711945800,2024-04-01 00:30:00,4.988
1711946700,2024-04-01 00:45:00,5.592
1711947600,2024-04-01 01:00:00,6.212
1711948500,2024-04-01 01:15:00,6.867
1711949400,2024-04-01 01:30:00,7.541
1711950300,2024-04-01 01:45:00,8.173
1711951200,2024-04-01 02:00:00,8.684
1711952100,2024-04-01 02:15:00,9.217
1711953000,2024-04-01 02:30:00,9.632
1711953900,2024-04-01 02:45:00,9.890
1711954800,2024-04-01 03:00:00,10.161
1711955700,2024-04-01 03:15:00,10.356
1711956600,2024-04-01 03:30:00,10.494
1711957500,2024-04-01 03:45:00,10.613
1711958400,2024-04-01 04:00:00,10.816
1711959300,2024-04-01 04:15:00,10.852
1711960200,2024-04-01 04:30:00,10.815
1711961100,2024-04-01 04:45:00,10.764
1711962000,2024-04-01 05:00:00,10.524
1711962900,2024-04-01 05:15:00,10.297
1711963800,2024-04-01 05:30:00,10.040
1711964700,2024-04-01 05:45:00,9.611
1711965600,2024-04-01 06:00:00,9.179
1711966500,2024-04-01 06:15:00,8.672
1711967400,2024-04-01 06:30:00,8.098
1711968300,2024-04-01 06:45:00,7.430
1711969200,2024-04-01 07:00:00,6.816
1711970100,2024-04-01 07:15:00,6.188
1711971000,2024-04-01 07:30:00,5.654
1711971900,2024-04-01 07:45:00,5.084
1711972800,2024-04-01 08:00:00,4.486
1711973700,2024-04-01 08:15:00,3.906
1711974600,2024-04-01 08:30:00,3.405
1711975500,2024-04-01 08:45:00,2.907
1711976400,2024-04-01 09:00:00,2.507
1711977300,2024-04-01 09:15:00,2.178
1711978200,2024-04-01 09:30:00,1.878
1711979100,2024-04-01 09:45:00,1.676
1711980000,2024-04-01 10:00:00,1.377
1711980900,2024-04-01 10:15:00,1.218
1711981800,2024-04-01 10:30:00,1.165
1711982700,2024-04-01 10:45:00,1.287
1711983600,2024-04-01 11:00:00,1.372
1711984500,2024-04-01 11:15:00,1.558
1711985400,2024-04-01 11:30:00,1.662
1711986300,2024-04-01 11:45:00,1.760
1711987200,2024-04-01 12:00:00,1.971
1711988100,2024-04-01 12:15:00,2.181
1711989000,2024-04-01 12:30:00,2.635
1711989900,2024-04-01 12:45:00,3.163
1711990800,2024-04-01 13:00:00,3.819
1711991700,2024-04-01 13:15:00,4.421
1711992600,2024-04-01 13:30:00,5.006
1711993500,2024-04-01 13:45:00,5.530
1711994400,2024-04-01 14:00:00,6.164
1711995300,2024-04-01 14:15:00,6.796
1711996200,2024-04-01 14:30:00,7.333
1711997100,2024-04-01 14:45:00,7.767
1711998000,2024-04-01 15:00:00,8.191
1711998900,2024-04-01 15:15:00,8.570
1711999800,2024-04-01 15:30:00,8.768
1712000700,2024-04-01 15:45:00,8.955
1712001600,2024-04-01 16:00:00,9.154
1712002500,2024-04-01 16:15:00,9.377
1712003400,2024-04-01 16:30:00,9.510
1712004300,2024-04-01 16:45:00,9.698
1712005200,2024-04-01 17:00:00,9.762
1712006100,2024-04-01 17:15:00,9.645
1712007000,2024-04-01 17:30:00,9.493
1712007900,2024-04-01 17:45:00,9.416
1712008800,2024-04-01 18:00:00,9.225
1712009700,2024-04-01 18:15:00,8.878
1712010600,2024-04-01 18:30:00,8.555
1712011500,2024-04-01 18:45:00,8.173
1712012400,2024-04-01 19:00:00,7.608
1712013300,2024-04-01 19:15:00,7.063
1712014200,2024-04-01 19:30:00,6.554
1712015100,2024-04-01 19:45:00,6.064
1712016000,2024-04-01 20:00:00,5.570
1712016900,2024-04-01 20:15:00,5.170
1712017800,2024-04-01 20:30:00,4.627
1712018700,2024-04-01 20:45:00,4.229
1712019600,2024-04-01 21:00:00,3.789
1712020500,2024-04-01 21:15:00,3.388
1712021400,2024-04-01 21:30:00,3.101
1712022300,2024-04-01 21:45:00,2.784
1712023200,2024-04-01 22:00:00,2.609
1712024100,2024-04-01 22:15:00,2.402
1712025000,2024-04-01 22:30:00,2.199
1712025900,2024-04-01 22:45:00,1.992
1712026800,2024-04-01 23:00:00,1.880
1712027700,2024-04-01 23:15:00,2.072
1712028600,2024-04-01 23:30:00,2.218
1712029500,2024-04-01 23:45:00,2.545
1712030400,2024-04-02 00:00:00,2.791
1712031300,2024-04-02 00:15:00,3.021
1712032200,2024-04-02 00:30:00,3.353
1712033100,2024-04-02 00:45:00,3.752
1712034000,2024-04-02 01:00:00,4.298
1712034900,2024-04-02 01:15:00,4.796
1712035800,2024-04-02 01:30:00,5.259
1712036700,2024-04-02 01:45:00,5.905
1712037600,2024-04-02 02:00:00,6.396
1712038500,2024-04-02 02:15:00,6.964
1712039400,2024-04-02 02:30:00,7.630
1712040300,2024-04-02 02:45:00,8.129
1712041200,2024-04-02 03:00:00,8.546
1712042100,2024-04-02 03:15:00,9.088
1712043000,2024-04-02 03:30:00,9.578
1712043900,2024-04-02 03:45:00,9.759
1712044800,2024-04-02 04:00:00,10.097
1712045700,2024-04-02 04:15:00,10.493
1712046600,2024-04-02 04:30:00,10.547
1712047500,2024-04-02 04:45:00,10.694
1712048400,2024-04-02 05:00:00,10.874
1712049300,2024-04-02 05:15:00,10.916
1712050200,2024-04-02 05:30:00,10.694
1712051100,2024-04-02 05:45:00,10.612
1712052000,2024-04-02 06:00:00,10.410
1712052900,2024-04-02 06:15:00,10.170
1712053800,2024-04-02 06:30:00,9.844
1712054700,2024-04-02 06:45:00,9.392
1712055600,2024-04-02 07:00:00,8.970
1712056500,2024-04-02 07:15:00,8.445
1712057400,2024-04-02 07:30:00,7.924
1712058300,2024-04-02 07:45:00,7.294
1712059200,2024-04-02 08:00:00,6.820
1712060100,2024-04-02 08:15:00,6.205
